"","ID","quarter","course level","prompt","age","gender","L1","other L1s","L at home","L studied","listening","reading","speaking","writing","lived in Span-speaking co","level","first_person_verb","second_person_verb","third_person_verb","total_main_verbs","total_verbs","Indicative_mood","Subjunctive_mood","Imperative_mood","Participle_mood","Gerund_mood","Infinitive_mood","Present_tense","Imperfect_tense","Future_tense","Preterit_tense","Conditional_tense","ADJECTIVE","CONJUNCTION","DETERMINER","NOUN","PRONOUN","ADVERB","ADPOSITION","VERB","NUMBER","DATE","INTERJECTION","PUNCTUATION","mtld","NumAdj","NumVb","NumTokens","self_assessment_score"
"668",176035,"S19","SPA 1","terrible","20","Male","Other","Arabic","Arabic","English. I took classes in school but they were not intensive. Then, I studied for about 7 months online on EnglishTown.com to further improve my english. Then, I took a gap year where all the material was in English and learned writing.",1,2,1,1,"No",1,12,0,5,17,21,17,0,0,0,0,4,16,0,0,1,0,1,11,25,32,16,5,25,21,6,5,0,26,36.675,1,17,163,5
"669",176074,"S19","SPA 3","terrible","20","Female","English","English","Korean",NA,2,3,2,2,"No",3,1,0,57,58,79,57,1,0,6,2,13,6,25,0,26,1,20,28,33,40,36,27,32,79,2,0,0,40,68.8977708587158,20,56,299,9
"670",176089,"S18","SPA 3","vacation","19","Male","English",NA,"Spanish","French -4 years",4,4,3,2,"No",3,11,1,20,32,50,31,1,0,1,0,17,32,0,0,0,0,15,8,39,66,15,3,39,50,1,0,0,41,46.75,11,38,255,13
"671",176093,"F18","SPA 1","terrible","19","Male","Mandarin",NA,"Chinese(Mandarin)","English 10 years

French German 0.5 years",2,2,2,2,"No",1,7,1,14,22,30,19,2,1,3,0,5,14,1,0,6,0,10,7,14,28,30,15,17,30,0,0,0,38,74.2813225058005,9,22,153,8
"672",176097,"S18","SPA 1","vacation","20 ","Female","Mandarin","Chinese","Chinese ","English. 3 years ",3,3,3,3,"No",1,12,0,4,16,33,16,0,0,1,2,14,15,0,1,0,0,3,7,27,33,4,1,34,33,3,6,0,19,34.7878787878788,4,20,164,12
"673",176122,"W18","SPA 24","vacation","18","Female","Spanish",NA,"Spanish",NA,3,5,4,3,"Yes",24,5,0,28,33,44,33,0,0,4,0,7,28,1,1,0,3,21,17,34,59,17,11,30,44,0,1,0,23,51,21,27,255,15
"674",176173,"F18","SPA 3","terrible","20","Female","Mandarin","no","mandarin","English-6 years

French-0.5 year",2,3,2,2,"No",3,1,0,44,45,60,45,0,0,7,3,5,5,21,0,19,0,16,22,44,61,13,11,25,60,2,0,0,40,66.9166666666667,17,42,253,9
"675",176214,"F18","SPA 1","terrible","19","Female","English","n/a","n/a","Mandarin - 3 years",1,1,1,1,"No",1,1,1,24,26,42,26,0,0,3,0,13,20,0,0,6,0,16,14,15,67,23,9,11,42,1,0,0,64,30.6385396021434,14,34,197,4
"676",176214,"W19","SPA 2","terrible","19","Female","English","n/a","n/a","Mandarin - 3 years in high school",1,2,1,2,"No",2,3,0,43,46,63,44,2,0,9,2,6,21,6,0,19,0,13,28,30,64,41,15,14,63,0,0,3,126,34.7044476221183,18,42,279,6
"677",176224,"F19","SPA 1","terrible","20","Female","English",NA,"Visaya (Filipino Dialect)",NA,2,4,3,3,"No",1,4,0,26,30,42,29,1,0,3,1,8,3,14,0,11,2,14,14,22,24,27,11,21,42,0,0,0,17,62.2598870056497,16,28,174,12
"678",176367,"S19","SPA 2","terrible","24","Male","Mandarin","Mandarin","Mandarin","English for 16 years",1,2,1,2,"No",2,15,0,22,37,46,36,1,0,3,0,6,3,7,0,27,0,6,16,44,68,18,15,44,46,9,2,1,37,68.8991421352606,8,34,266,6
"679",176412,"F18","SPA 2","terrible","19","Female","English",NA,NA,NA,2,2,2,2,"No",2,20,1,39,60,80,57,3,0,6,3,11,3,19,0,31,7,12,35,40,51,36,33,35,80,1,0,0,43,95.0696028880866,14,58,326,8
"680",176446,"S18","SPA 24","vacation","18","Female","English",NA,NA,NA,3,3,3,2,"No",24,11,4,23,38,58,37,1,0,3,2,15,33,0,0,2,3,20,24,44,60,21,17,35,58,0,0,0,39,107.19648755263,21,39,283,11
"681",176456,"S18","SPA 23","vacation","23","Male","English",NA,NA,NA,4,5,4,2,"Yes",23,8,0,27,35,58,35,0,0,0,1,22,29,2,0,3,1,17,18,56,75,29,7,40,58,0,0,0,26,73.7693772990016,15,38,295,15
"682",176498,"F18","SPA 24","terrible","19","Female","English",NA,"Spanish",NA,3,4,5,4,"No",24,4,0,28,32,46,30,2,0,3,7,4,23,6,0,3,0,13,13,51,52,32,14,35,46,0,0,0,25,61.8486608670031,15,32,249,16
"683",176498,"W18","SPA 23","vacation","18","Female","English,Spanish",NA,"Spanish","0",4,4,3,3,"No",23,5,0,15,20,39,16,4,0,2,2,15,14,3,0,1,2,27,13,39,55,26,17,37,39,0,0,0,33,64.246450963931,25,29,253,14
"684",176517,"F18","SPA 2","terrible","19","Male","English",NA,"No.",NA,2,2,2,2,"No",2,22,0,27,49,73,49,0,0,4,2,18,2,10,0,36,1,10,22,34,43,27,24,33,73,1,0,1,51,69.6559415228309,15,50,258,8
"685",176517,"W19","SPA 3","terrible","20","Male","English",NA,NA,NA,3,3,2,3,"No",3,22,0,24,46,66,46,0,0,1,0,19,0,13,0,28,5,4,23,36,56,27,21,33,66,0,0,1,40,62.5916666666667,5,52,259,11
"686",176553,"F18","SPA 23","terrible","19","Female","Mandarin",NA,"Mandarin","English: 10",3,3,2,4,"No",23,19,3,21,43,62,41,2,0,5,1,13,18,4,0,21,0,12,24,21,38,39,30,30,62,0,0,2,48,71.6238282369677,15,40,261,12
"687",176553,"S18","SPA 3","vacation","19","Female","Mandarin",NA,"Mandarin","Japanese: two months, I learned the characters and elementary vocabulary words.",3,3,3,3,"No",3,24,0,11,35,69,33,2,0,5,2,27,29,0,1,3,2,11,23,32,48,12,21,40,69,0,0,0,26,78.7285861713106,13,48,256,12
"688",176553,"W18","SPA 2","vacation","19","Female","Mandarin",NA,"Mandarin","English:9 years",4,3,3,4,"No",2,8,0,24,32,49,32,0,0,1,0,16,26,0,2,0,4,19,21,26,55,15,17,32,49,0,0,0,31,85.8210784313726,20,33,235,14
"689",176553,"W19","SPA 24","terrible","20","Female","Mandarin",NA,"Mandarin","English, 15 years",3,2,3,2,"No",24,13,0,29,42,59,41,1,0,4,1,12,10,7,1,22,2,11,22,40,47,25,17,33,59,1,0,0,25,65.2715306750395,14,36,251,10
"690",176563,"S18","SPA 2","vacation","19","Male","Mandarin",NA,"I speak Mandarin and a native language at home.","I studied English for eight years before I study Spanish.",1,1,2,3,"No",2,31,0,18,49,59,49,0,0,9,1,0,34,5,0,10,0,17,12,50,62,17,23,31,59,2,0,0,52,77.889771801141,23,34,253,7
"691",176623,"F19","SPA 1","terrible","20","Male","Other","Japanese","Japanese and Cantonese","Japanese - 2 years high school",1,1,1,1,"No",1,6,0,11,17,35,17,0,0,4,0,14,17,0,0,0,0,5,20,20,42,9,16,18,35,6,0,0,15,34.9823529411765,9,22,171,4
"692",176636,"S18","SPA 21","vacation","19","Female","English",NA,"Cantonese.","Mandarin, 8 years.",4,3,3,4,"No",21,20,0,15,35,54,35,0,0,0,2,17,35,0,0,0,0,26,24,42,53,17,11,29,54,1,0,0,34,86.10368956743,24,40,253,14
"693",176636,"S19","SPA 24","terrible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,12,0,27,39,48,37,2,0,4,1,4,8,23,0,8,0,24,20,49,58,10,18,26,48,2,0,0,26,69.0324162087554,28,24,254,NA
"694",176658,"S18","SPA 24","vacation","18","Female","English",NA,NA,NA,4,4,3,4,"No",24,19,0,21,40,50,38,2,0,1,1,8,24,9,0,7,0,17,22,41,42,24,16,35,50,1,2,0,21,62.4923491800979,18,34,255,15
"695",176658,"W18","SPA 23","vacation","18","Female","English",NA,NA,NA,4,4,3,4,"No",23,15,0,20,35,46,35,0,0,1,0,10,7,16,0,11,1,17,26,41,60,18,13,35,46,1,2,0,17,65.7246126913509,19,24,264,15
"696",176669,"F18","SPA 3","terrible","20","Female","English",NA,"No",NA,3,3,3,4,"No",3,10,1,28,39,48,37,1,1,1,4,4,8,11,0,19,0,7,14,43,67,29,7,30,48,4,1,0,43,58.0373260958021,8,36,251,13
"697",176769,"S18","SPA 23","vacation","18",NA,"English","n/a","no",NA,3,3,3,4,"No",23,12,0,19,31,50,30,1,0,1,0,18,14,0,2,0,15,12,17,32,60,13,20,44,50,0,0,0,35,77.1146057733735,12,38,252,13
"698",176848,"W19","SPA 24","terrible","19","Male","English",NA,NA,NA,3,4,3,4,"No",24,5,2,31,38,55,37,1,0,3,5,9,11,10,0,17,0,8,15,61,58,23,17,43,55,0,0,0,48,57.8963562753036,10,44,272,14
"699",176863,"F19","SPA 1","terrible","20 years old","Male","English","English is my native language",NA,"Spanish for four years",2,3,2,2,"No",1,5,1,26,32,47,30,1,1,3,0,12,29,0,0,2,0,20,15,21,24,14,12,15,47,0,0,0,20,34.4034850070808,22,23,168,9
"700",176870,"F19","SPA 24","terrible","24","Male","Spanish",NA,"Spanish","English 12  years",3,4,3,4,"No",24,15,0,26,41,60,41,0,0,4,3,12,9,16,0,14,2,25,21,39,55,21,15,35,60,1,0,0,38,75.1892441358961,27,40,271,14
"701",176870,"S18","SPA22","vacation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,2,28,38,58,34,4,0,3,1,16,35,2,0,0,1,22,32,31,59,21,8,27,58,0,0,0,21,NA,NA,NA,NA,NA
"702",176905,"F18","SPA 22","terrible","19","Female","English",NA,NA,NA,4,4,4,4,"No",22,18,0,31,49,65,45,4,0,5,1,10,30,5,2,11,1,16,22,58,76,29,28,52,65,6,0,0,50,105.54954954955,17,50,348,16
"703",176905,"S19","SPA 24","terrible","19","Female","English",NA,NA,NA,4,4,3,3,"No",24,17,0,21,38,59,35,3,0,4,1,16,8,12,0,18,0,14,17,40,46,16,27,37,59,3,1,0,38,73.714086616606,17,44,259,14
"704",176905,"W19","SPA 23","terrible","Tengo diecinueve años de edad. ","Female","English",NA,NA,NA,3,3,3,4,"No",23,18,0,20,38,57,37,1,0,9,1,9,10,6,1,16,5,18,18,43,74,19,12,60,57,8,0,0,39,104.174836601307,21,37,311,13
"705",176912,"F19","SPA 3","terrible","20","Male","English",NA,NA,NA,3,3,2,2,"No",3,8,0,29,37,42,37,0,0,2,1,2,6,18,0,13,0,22,21,44,57,24,20,21,42,1,0,0,44,51.9272727272727,20,27,252,10
"706",176941,"S19","SPA 23","terrible","19","I prefer not to answer","English",NA,"Nope!","Not applicable",2,3,2,3,"No",23,4,1,42,47,61,44,2,1,8,1,5,14,8,0,24,0,22,30,73,84,26,32,35,61,2,0,0,59,61.8842998951135,17,32,365,10
"707",176941,"W19","SPA 21","terrible","19","Female","English","n/a","nope","n/a",3,3,1,3,"No",21,9,0,19,28,33,26,1,1,0,2,3,10,3,0,14,0,10,28,61,68,14,12,35,33,5,0,0,40,47.374835652041,8,26,264,10
"708",176942,"W18","SPA 23","vacation","19","Female","English",NA,NA,"Hebrew- 2 years ",3,3,3,4,"No",23,8,2,22,32,53,32,0,0,2,3,16,27,1,0,0,4,27,18,45,65,21,11,30,53,0,0,0,24,67.9946717616551,24,34,268,13
"709",177000,"F19","SPA 1","terrible","20","Female","English","English",NA,"French, 3 years",2,3,1,1,"No",1,20,0,9,29,37,29,0,0,3,0,5,29,0,0,0,0,9,15,28,30,6,13,13,37,2,1,0,22,60.2605592019876,12,24,154,7
"710",177071,"S19","SPA 3","terrible","20","Female","English",NA,"No","Mandarin for four years. ",1,2,1,2,"No",3,18,0,31,49,69,47,2,0,3,4,13,2,22,0,25,0,13,23,40,51,23,19,26,69,1,0,0,38,65.4964093357271,15,53,268,6
"711",177071,"W19","SPA 2","terrible","20","Female","English","N/A ","No. ","I studied Mandarin for four years. ",1,2,2,2,"No",2,2,1,43,46,59,45,0,1,3,2,8,3,20,0,21,1,6,22,49,56,34,14,31,59,1,0,0,29,51.2728701825558,7,48,271,7
"712",177126,"F18","SPA 24","terrible","19","Female","English",NA,NA,NA,3,4,3,4,"No",24,13,0,23,36,55,34,2,0,4,2,13,6,5,0,24,1,19,19,43,53,23,13,39,55,0,0,0,26,104.73382855882,20,36,263,14
"713",177126,"W18","SPA 23","vacation","19","Female","English",NA,"No",NA,4,3,3,4,"No",23,15,0,16,31,46,29,2,0,5,0,10,15,1,0,0,15,16,18,43,69,19,13,39,46,3,0,0,40,107.545841389114,17,34,272,14
"714",177160,"F18","SPA 2","terrible","19","Female","English",NA,"Tagalog","n/a",2,3,3,3,"No",2,0,0,37,37,65,37,0,0,7,4,17,4,8,0,25,0,8,21,43,61,11,15,34,65,3,0,0,27,108.085368602359,11,50,257,11
"715",177160,"S18","SPA 1","vacation","19","Female","Other","Tagalog/Ilocano","Tagalog/Ilocano",NA,2,2,2,2,"No",1,5,0,8,13,34,12,1,0,2,2,17,9,0,1,0,3,11,12,31,37,14,1,25,34,0,0,0,12,94.9911788927346,12,30,164,8
"716",177264,"W18","SPA 24","vacation","18","Male","Spanish",NA,"Spanish ",NA,4,3,3,3,"No",24,15,0,27,42,65,39,3,0,1,0,22,28,4,4,2,4,18,23,44,59,26,20,41,65,0,0,0,33,70.1832129963899,17,48,294,13
"717",177306,"W18","SPA 3","vacation","18","Female","English","n/a","no","none",3,3,2,4,"No",3,14,0,15,29,36,29,0,0,0,0,7,2,0,0,0,27,17,25,57,66,18,7,24,36,1,0,0,46,68.6106216156708,16,30,248,12
"718",177403,"S19","SPA 24","terrible","20","Female","Spanish",NA,"yes, Spanish","None, Spanish is my native language ",5,5,4,3,"Yes",24,11,1,27,39,51,37,2,0,4,2,6,13,11,0,15,0,12,25,39,52,35,20,34,51,1,1,1,29,82.6011077376542,14,35,274,17
"719",177481,"F18","SPA 21","terrible","19","Female","English",NA,NA,NA,2,2,3,3,"No",21,24,0,16,40,53,38,2,0,2,1,10,15,0,1,24,0,3,18,35,44,20,4,19,53,2,1,0,28,42.3880829015544,4,36,203,10
"720",177510,"F18","SPA 2","terrible","20","Female","Other","Urdu and Punjabi ","Punjabi and Urdu","no",2,3,3,3,"No",2,1,3,35,39,52,35,3,1,1,3,9,11,7,0,20,0,11,24,49,70,27,21,33,52,0,0,0,65,50.5041666666667,13,41,272,11
"721",177604,"S18","SPA 21","vacation","19","Female","Spanish",NA,"spanish",NA,3,4,1,2,"No",21,10,0,25,35,57,27,7,1,0,0,22,20,1,4,1,8,17,13,41,58,28,12,35,57,4,0,0,40,78.2033639143731,16,39,265,10
"722",177606,"W18","SPA 23","vacation","19","Female","English",NA,NA,NA,3,3,3,3,"No",23,4,0,18,22,32,17,5,0,1,0,9,18,0,0,4,0,14,24,60,78,11,4,43,32,0,1,1,34,61.1530150753769,15,26,278,12
"723",177629,"S18","SPA 23","vacation","19","Female","Other","Farsi","Yes, Farsi","English - i learned it the same time as farsi",3,3,4,3,"No",23,12,0,24,36,52,35,1,0,2,0,14,33,1,0,0,2,11,23,34,65,24,11,33,52,3,0,0,24,65.5369477482169,10,44,257,13
"724",177756,"F18","SPA 24","terrible","19","Male","English",NA,"Farsi",NA,4,5,3,5,"No",24,11,0,19,30,47,29,1,0,0,2,15,4,13,0,13,0,12,16,41,56,20,13,52,47,0,0,0,33,76.0742360631966,10,41,257,17
"725",177826,"W18","SPA 24","vacation","18","Female","English,Spanish",NA,"Spanish","No, I only knew spanish before I learned english in primary school.",5,5,5,5,"No",24,11,0,16,27,71,24,3,0,3,2,39,20,0,0,0,7,16,24,37,62,27,6,34,71,0,0,0,36,65.0086565092955,17,57,278,20
"726",177914,"S19","SPA 2","terrible","20","Female","Spanish",NA,"Spanish","No I have not studied other languages.",4,3,2,2,"No",2,19,0,25,44,60,41,2,1,4,2,10,10,13,0,20,0,12,23,42,41,19,26,28,60,0,2,0,22,73.6457158205748,13,37,262,11
"727",177934,"S18","SPA 24","vacation","19","Female","English",NA,"No",NA,4,4,3,3,"No",24,17,0,20,37,52,37,0,0,1,0,14,19,4,1,7,6,19,29,42,64,22,15,34,52,0,0,0,23,87.1907552083333,19,34,275,14
"728",177934,"W18","SPA 23","vacation","19","Female","English",NA,"No",NA,4,4,2,3,"No",23,16,0,26,42,58,42,0,0,4,1,11,28,8,2,3,1,16,22,44,47,26,27,25,58,0,0,0,30,79.3096946672295,17,32,266,13
"729",177962,"F19","SPA 3","terrible","20","Female","English","no","no","French for 3 years",2,2,2,2,"No",3,23,0,18,41,44,41,0,0,0,0,3,34,2,0,5,0,22,21,48,59,20,19,25,44,3,0,0,30,40.2233205392485,19,32,261,8
"730",177962,"S19","SPA 2","terrible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,34,36,47,34,0,2,4,1,6,33,0,0,1,0,20,22,54,56,7,28,19,47,0,0,0,22,22.6057213930348,25,20,250,NA
"731",178098,"F18","SPA 1","terrible","19","Female","English","n/a","no","I took 3 years of Spanish in high school.",2,2,1,1,"No",1,13,3,7,23,30,22,1,0,1,1,5,22,0,0,1,0,9,15,24,34,16,13,22,30,4,1,0,23,50.1666666666667,10,21,172,6
"732",178098,"W19","SPA 2","terrible","19","Female","English","n/a","nope","i took three years of Spanish in high school",3,3,3,3,"No",2,2,1,24,27,44,27,0,0,2,2,13,12,7,0,8,0,14,24,39,62,23,15,30,44,3,1,0,30,82.7557160048135,13,41,260,12
"733",178147,"F18","SPA 24","terrible","19","Female","English","None","No","None",3,3,2,3,"No",24,11,2,51,64,83,63,0,1,6,2,11,12,31,0,18,2,14,47,60,87,36,26,36,83,1,0,0,48,85.7842783567141,19,60,400,11
"734",178200,"S18","SPA 3","vacation","19","Female","English",NA,NA,NA,3,2,2,3,"No",3,12,1,19,32,45,30,2,0,2,1,10,10,2,0,6,14,14,19,46,69,9,10,36,45,1,0,0,48,80.9855072463768,19,31,254,10
"735",178257,"S18","SPA 23","vacation","19","Female","Spanish",NA,"Spanish",NA,4,5,3,2,"Yes",23,9,0,33,42,66,41,1,0,2,2,20,29,5,0,2,6,15,25,40,49,34,11,32,66,2,0,0,26,90.3167246040942,12,43,268,14
"736",178336,"F18","SPA 2","terrible","19 years old","Female","English",NA,"I do not speak it fluently but I speak some form of my native tongue, and it is Hmong.",NA,2,2,3,3,"No",2,4,3,65,72,91,68,2,2,5,6,8,15,26,0,29,0,18,32,49,66,47,30,42,91,1,0,0,57,81.311500256494,21,68,375,10
"737",178336,"W19","SPA 3","terrible","19 years old","Female","English",NA,"Hmong, but I only speak a little bit of it.",NA,2,3,3,3,"No",3,13,0,25,38,54,38,0,0,2,4,10,12,13,0,13,0,16,15,49,62,23,16,44,54,5,1,0,36,98.47533632287,15,37,288,11
"738",178445,"F18","SPA 1","terrible","19","Female","English",NA,NA,"Hindi- 8 years

Marathi- 3 years

French- 2 years

Sindhi- regional (Know how to speak)",2,3,3,4,"Yes",1,0,0,29,29,40,29,0,0,3,2,6,29,0,0,0,0,7,8,32,50,6,8,27,40,0,0,0,24,80.6773255813954,9,24,174,12
"739",178445,"S19","SPA 3","terrible","20","Female","English",NA,"Sindhi, Hindi","Hindi- 7 years

Marathi- 2 years

French- 2 years

Spanish - 2 years",4,4,3,4,"No",3,20,0,13,33,53,32,1,0,4,2,14,26,4,0,3,0,17,19,38,51,12,26,33,53,2,2,0,36,92.6865077715901,19,38,259,15
"740",178484,"S18","SPA 3","vacation","25","Female","English,Other","Gujarati ","Yes. I speak Gujarati at home. ","Hindi. I did not study this but since it is the national language of India I had a lot of exposure to it and can speak it fluently. ",3,2,3,3,"No",3,8,0,24,32,45,32,0,0,0,0,13,25,1,1,0,5,11,19,46,68,13,8,37,45,0,0,0,35,79.3996389610359,12,35,250,11
"741",178652,"W18","SPA 3","vacation","21","Female","English",NA,NA,"I took Spanish in high school.",3,2,2,3,"No",3,11,0,19,30,56,28,2,0,1,0,25,14,9,0,5,2,14,18,45,57,8,11,47,56,3,1,0,41,49.9740740740741,15,41,262,10
"742",178657,"F18","SPA 3","terrible","19","Male","English",NA,NA,"Spanish for 3 years",3,3,4,3,"Yes",3,18,2,18,38,48,38,0,0,4,0,6,11,9,0,18,0,5,25,43,58,27,11,35,48,8,0,0,61,41.2280764893296,5,41,257,13
"743",178657,"W19","SPA 21","terrible","19","Male","English",NA,NA,NA,4,3,4,3,"No",21,15,0,8,23,31,18,5,0,1,3,4,17,1,0,5,0,12,25,53,61,25,15,25,31,4,0,0,38,46.4862667592543,11,31,252,14
"744",179355,"W18","SPA 2","vacation","20","Female","Other","Japanese","Japanese","English 14 years",2,2,2,2,"No",2,16,0,22,38,62,38,0,0,2,0,22,36,0,0,2,0,19,13,36,62,9,9,49,62,1,0,0,49,57.5758090342042,22,35,261,8
"745",179434,"F18","SPA 1","terrible","24","Female","English",NA,"no","2 years ASL (american sign language)",3,3,3,3,"No",1,24,0,9,33,45,32,1,0,3,0,9,29,0,0,4,0,4,17,20,37,10,11,23,45,3,1,0,26,56.2951251646904,7,35,172,12
"746",179434,"S19","SPA 3","terrible","24","Female","English",NA,"No","french - 1/2 year

latin - 1 year

ASL - 2 years",3,3,2,3,"No",3,8,9,28,45,71,30,12,3,4,1,21,33,4,2,3,0,17,19,39,50,32,16,18,71,0,0,3,64,80.5067873303167,13,55,256,11
"747",179434,"W19","SPA 2","terrible","24","Female","English",NA,NA,"American Sign Language, Latin",2,2,3,3,"No",2,8,0,36,44,55,43,1,0,2,1,8,30,3,0,11,0,31,22,43,71,23,21,24,55,2,0,0,50,33.2744107744108,30,34,295,10
"748",179445,"S18","SPA 24","vacation","20","Female","Other","Farsi","Farsi","English - 2+",4,5,4,5,"No",24,1,1,35,37,62,36,1,0,5,2,18,36,0,0,0,1,20,18,40,71,14,14,46,62,2,1,0,37,77.1496158176227,24,30,295,18
"749",179445,"W18","SPA 23","vacation","20","Male","English,Other","Farsi","Farsi","n/a",4,4,3,3,"No",23,1,0,32,33,54,33,0,0,4,0,17,32,0,0,1,0,13,18,39,66,15,13,33,54,0,0,0,40,62.7578769692423,18,27,250,14
"750",179689,"S18","SPA 2","vacation","24","Female","Other","Vietnamese","Yes, Vietnamese.","None.",3,2,1,3,"No",2,14,0,13,27,38,26,1,0,3,0,8,6,2,0,19,0,29,10,45,75,14,9,47,38,2,0,0,36,94.5351878269139,32,26,281,9
"751",179743,"W18","SPA 23","vacation","41","Male","English",NA,NA,"I completed French 4 in high school so 4 years.",4,3,3,3,"No",23,5,0,30,35,45,32,3,0,3,0,7,24,2,0,5,4,22,18,46,59,25,17,31,45,1,0,0,35,73.0836954772252,17,30,264,13
"752",180103,"F18","SPA 2","terrible","19","Female","English",NA,"No",NA,2,3,1,2,"No",2,13,0,30,43,57,40,3,0,7,1,6,1,21,0,21,0,9,28,42,55,15,18,39,57,1,0,0,29,71.3637574275831,14,35,259,8
"753",180103,"W19","SPA 3","terrible","19","Female","English","n/a","No","n/a",2,3,2,3,"No",3,1,0,52,53,67,51,2,0,5,0,9,47,4,0,2,0,9,21,30,53,40,12,28,67,2,0,0,42,77.17378036776,12,49,259,10
"754",180154,"S18","SPA 1","vacation","23 years old","Female","English","N/a","Spanish","I studied Spanish in high school for 3 years. I studied French for 1 semester.",4,3,1,2,"No",1,15,0,5,20,32,20,0,0,2,0,10,20,0,0,0,0,6,16,23,36,15,6,25,32,0,3,0,21,74.3192771084337,5,30,169,10
"755",180190,"W18","SPA 3","vacation","18","Female","English",NA,NA,NA,3,3,2,3,"No",3,18,0,22,40,56,39,1,0,0,0,16,12,2,0,1,25,16,16,33,66,24,13,40,56,0,0,0,33,58.0389978213508,16,44,266,11
"756",180315,"W18","SPA 24","vacation","19","Male","Spanish","n/a","Spanish","n/a",5,5,5,5,"Yes",24,5,1,23,29,57,26,3,0,8,3,17,24,1,2,1,1,21,14,46,51,25,12,37,57,1,0,0,16,70.5312798044826,23,33,267,20
"757",180343,"S18","SPA 2","vacation","26","Male","English",NA,"Farsi","Hebrew-2 years in high school",3,2,2,2,"No",2,29,0,12,41,75,40,1,0,2,0,32,40,0,0,1,0,11,13,27,55,6,13,54,75,1,0,0,44,35.6999297259311,14,41,259,9
"758",180727,"W19","SPA 24","terrible","20","Female","English",NA,NA,NA,3,4,3,3,"Yes",24,1,0,27,28,45,27,1,0,8,0,9,25,1,0,2,0,10,18,61,58,8,20,35,45,6,0,0,38,49.7145299145299,15,25,254,13
"759",180889,"F19","SPA 2","terrible","30","Male","English","none","no","no",1,3,1,2,"No",2,0,2,34,36,54,34,0,2,3,3,12,28,0,0,6,0,8,15,49,61,15,10,41,54,0,0,0,35,57.5567567567568,8,46,253,7
"760",180965,"F18","SPA 21","terrible","22","Female","Other","Arabic","Arabic","French 6 years

English 10 years ",3,4,3,4,"No",21,14,3,16,33,46,26,7,0,2,3,8,26,4,0,3,0,16,25,36,60,13,16,31,46,7,0,1,32,58.404432132964,14,30,251,14
"761",180965,"W19","SPA 22","terrible","23","Female","Other","Arabic","Arabic","French for 6 years

English for 15 years",3,3,2,4,"No",22,22,0,16,38,65,38,0,0,5,12,10,11,8,0,17,2,9,21,34,37,35,22,32,65,1,3,1,33,89.7307512103701,15,45,264,12
"762",180990,"F18","SPA 1","terrible","19","Male","English",NA,NA,NA,2,2,2,2,"No",1,5,0,15,20,31,20,0,0,1,2,8,1,8,0,11,0,8,10,21,33,16,14,26,31,0,0,0,25,44.4857414448669,9,22,159,8
"763",180990,"F19","SPA 21","terrible","20","Male","English",NA,NA,NA,3,3,2,3,"No",21,15,0,27,42,65,41,1,0,6,3,14,7,12,0,23,0,9,27,46,55,27,18,45,65,2,0,0,37,78.9342515592516,12,47,289,11
"764",180990,"S19","SPA 3","terrible","19","Male","English",NA,NA,NA,2,2,2,2,"No",3,10,6,30,46,60,42,1,3,0,3,11,17,8,0,17,1,6,18,41,60,42,18,33,60,2,0,1,55,63.3586888331242,7,45,275,8
"765",180990,"W19","SPA 2","terrible","19","Male","English",NA,NA,NA,2,2,2,2,"No",2,12,1,12,25,38,25,0,0,5,0,8,13,3,1,8,0,7,21,45,56,19,14,41,38,4,0,0,29,72.4180070449947,8,32,252,8
"766",181014,"F18","SPA 3","terrible","19","Female","Mandarin",NA,"Chinese",NA,2,2,2,2,"No",3,1,0,40,41,66,38,3,0,3,1,21,17,5,0,19,0,4,20,33,74,19,17,45,66,1,0,1,52,60.4221264367816,8,55,283,8
"767",181014,"S18","SPA 2","vacation","18","Female","Mandarin",NA,"Yes, Chinese is my home language.",NA,2,2,2,2,"No",2,13,1,31,45,64,43,2,0,4,1,14,20,9,0,15,1,21,16,31,65,9,25,25,64,2,1,0,36,72.0837283858064,22,32,265,8
"768",181134,"S18","SPA 22","vacation","22","Female","Other","Polish/Dutch","Polish","French - 3 years

German - 2 years

Italian - 2 quarters

Latin/Greek - 2 years",3,3,3,3,"No",22,1,0,31,32,50,32,0,0,1,2,15,3,1,1,0,27,8,22,50,69,13,8,41,50,2,2,0,28,86.5371785962474,7,45,279,12
"769",181802,"S18","SPA 21","vacation","26","Female","English",NA,"No. ","I have only ever studied Spanish. ",3,2,3,3,"No",21,16,1,23,40,58,36,4,0,4,2,12,38,1,0,0,1,23,26,36,54,14,13,26,58,0,0,0,32,88.7038825220158,27,38,250,11
"770",181843,"F18","SPA 3","terrible","27","Male","English",NA,"No",NA,2,2,1,1,"No",3,16,0,24,40,62,39,0,1,11,0,11,4,17,0,18,0,15,23,54,63,18,12,46,62,3,2,0,39,56.836644450141,20,38,305,6
"771",182228,"S18","SPA 22","vacation","28","Female","English",NA,NA,"Italian, 2 years ",5,5,4,4,"No",22,29,0,7,36,45,35,1,0,1,1,7,10,0,26,0,0,11,13,53,58,16,14,44,45,1,0,0,31,67.8285810158226,10,37,257,18
